task_id	embedding_root	model	variant	feature	classifier	reducer	components	output	train_target	evaluation_target
827	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	long	body_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_long_body_mean_sgd_none_0.json	next_day_return	next_day_return
828	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	long	body_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_long_body_mean_simple_mlp_none_0.json	next_day_return	next_day_return
829	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	long	body_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_long_body_mean_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
830	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	long	title_body_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_long_title_body_mean_logistic_none_0.json	next_day_return	next_day_return
831	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	long	title_body_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_long_title_body_mean_linear_svm_none_0.json	next_day_return	next_day_return
832	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	long	title_body_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_long_title_body_mean_sgd_none_0.json	next_day_return	next_day_return
833	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	long	title_body_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_long_title_body_mean_simple_mlp_none_0.json	next_day_return	next_day_return
834	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	long	title_body_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_long_title_body_mean_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
835	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	long	full_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_long_full_mean_logistic_none_0.json	next_day_return	next_day_return
836	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	long	full_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_long_full_mean_linear_svm_none_0.json	next_day_return	next_day_return
837	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	long	full_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_long_full_mean_sgd_none_0.json	next_day_return	next_day_return
838	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	long	full_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_long_full_mean_simple_mlp_none_0.json	next_day_return	next_day_return
839	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	long	full_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_long_full_mean_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
840	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	long	cls	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_long_cls_logistic_none_0.json	next_day_return	next_day_return
841	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	long	cls	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_long_cls_linear_svm_none_0.json	next_day_return	next_day_return
842	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	long	cls	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_long_cls_sgd_none_0.json	next_day_return	next_day_return
843	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	long	cls	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_long_cls_simple_mlp_none_0.json	next_day_return	next_day_return
844	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	long	cls	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_long_cls_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
845	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	long	full_max	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_long_full_max_logistic_none_0.json	next_day_return	next_day_return
846	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	long	full_max	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_long_full_max_linear_svm_none_0.json	next_day_return	next_day_return
847	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	long	full_max	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_long_full_max_sgd_none_0.json	next_day_return	next_day_return
848	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	long	full_max	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_long_full_max_simple_mlp_none_0.json	next_day_return	next_day_return
849	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	long	full_max	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_long_full_max_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
850	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_long	body_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_long_body_mean_logistic_none_0.json	next_day_return	next_day_return
851	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_long	body_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_long_body_mean_linear_svm_none_0.json	next_day_return	next_day_return
852	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_long	body_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_long_body_mean_sgd_none_0.json	next_day_return	next_day_return
853	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_long	body_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_long_body_mean_simple_mlp_none_0.json	next_day_return	next_day_return
854	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_long	body_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_long_body_mean_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
855	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_long	title_body_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_long_title_body_mean_logistic_none_0.json	next_day_return	next_day_return
856	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_long	title_body_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_long_title_body_mean_linear_svm_none_0.json	next_day_return	next_day_return
857	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_long	title_body_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_long_title_body_mean_sgd_none_0.json	next_day_return	next_day_return
858	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_long	title_body_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_long_title_body_mean_simple_mlp_none_0.json	next_day_return	next_day_return
859	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_long	title_body_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_long_title_body_mean_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
860	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_long	full_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_long_full_mean_logistic_none_0.json	next_day_return	next_day_return
861	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_long	full_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_long_full_mean_linear_svm_none_0.json	next_day_return	next_day_return
862	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_long	full_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_long_full_mean_sgd_none_0.json	next_day_return	next_day_return
863	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_long	full_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_long_full_mean_simple_mlp_none_0.json	next_day_return	next_day_return
864	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_long	full_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_long_full_mean_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
865	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_long	cls	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_long_cls_logistic_none_0.json	next_day_return	next_day_return
866	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_long	cls	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_long_cls_linear_svm_none_0.json	next_day_return	next_day_return
867	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_long	cls	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_long_cls_sgd_none_0.json	next_day_return	next_day_return
868	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_long	cls	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_long_cls_simple_mlp_none_0.json	next_day_return	next_day_return
869	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	ckip_bert	masked_long	cls	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/ckip_bert_masked_long_cls_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
